"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 15 07:57:06 GMT 2024","Sun Sep 15 07:57:06 GMT 2024","82","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getPostNotExist","Get post not exists",""
"passed","Sun Sep 15 07:57:06 GMT 2024","Sun Sep 15 07:57:06 GMT 2024","91","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getExceptionRequest","Get method that throws exception",""
"passed","Sun Sep 15 07:57:06 GMT 2024","Sun Sep 15 07:57:06 GMT 2024","116","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","updatePost","Update post",""
"passed","Sun Sep 15 07:57:06 GMT 2024","Sun Sep 15 07:57:06 GMT 2024","47","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","updatePostNotExist","Update post not exists",""
"passed","Sun Sep 15 07:57:06 GMT 2024","Sun Sep 15 07:57:06 GMT 2024","85","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getPost","Get post",""
"passed","Sun Sep 15 07:57:06 GMT 2024","Sun Sep 15 07:57:06 GMT 2024","68","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","deletePostNotExist","Delete post not exists",""
"passed","Sun Sep 15 07:57:04 GMT 2024","Sun Sep 15 07:57:05 GMT 2024","1004","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","createPost","Create post",""
"passed","Sun Sep 15 07:57:05 GMT 2024","Sun Sep 15 07:57:06 GMT 2024","690","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","deletePost","Delete post",""
"passed","Sun Sep 15 07:57:06 GMT 2024","Sun Sep 15 07:57:07 GMT 2024","91","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","userInfo","User info",""
