"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 26 15:39:37 GMT 2024","Thu Sep 26 15:39:37 GMT 2024","1","Gradle suite","Gradle test","com.github.aceton41k.unit.UnitTests","com.github.aceton41k.unit.UnitTests","postGeneratorTest","postGeneratorTest",""
"failed","Thu Sep 26 15:39:37 GMT 2024","Thu Sep 26 15:39:37 GMT 2024","1","Gradle suite","Gradle test","com.github.aceton41k.unit.UnitTests","com.github.aceton41k.unit.UnitTests","failedTest","Failed test",""
"broken","Thu Sep 26 15:39:36 GMT 2024","Thu Sep 26 15:39:36 GMT 2024","72","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","updatePost","Update post",""
"broken","Thu Sep 26 15:39:35 GMT 2024","Thu Sep 26 15:39:35 GMT 2024","122","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","deleteCommentNotExist","deleteCommentNotExist",""
"skipped","Thu Sep 26 15:39:37 GMT 2024","Thu Sep 26 15:39:37 GMT 2024","0","Gradle suite","Gradle test","com.github.aceton41k.unit.UnitTests","com.github.aceton41k.unit.UnitTests","skippedTest","Skipped test",""
"passed","Thu Sep 26 15:39:36 GMT 2024","Thu Sep 26 15:39:36 GMT 2024","41","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","userInfo","User info",""
"passed","Thu Sep 26 15:39:35 GMT 2024","Thu Sep 26 15:39:35 GMT 2024","49","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","deletePostUnauthorized","Unauthorized access to delete post",""
"broken","Thu Sep 26 15:39:35 GMT 2024","Thu Sep 26 15:39:35 GMT 2024","96","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","createPost","Create post",""
"passed","Thu Sep 26 15:39:35 GMT 2024","Thu Sep 26 15:39:35 GMT 2024","75","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getHealth","Actuator health",""
"passed","Thu Sep 26 15:39:36 GMT 2024","Thu Sep 26 15:39:36 GMT 2024","58","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostsInvalidParamsPage","getPostsInvalidParamsPage",""
"passed","Thu Sep 26 15:39:36 GMT 2024","Thu Sep 26 15:39:36 GMT 2024","20","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostUnauthorized","Unauthorized access to get post",""
"passed","Thu Sep 26 15:39:35 GMT 2024","Thu Sep 26 15:39:35 GMT 2024","49","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","deletePostNotExist","Delete post not exists",""
"passed","Thu Sep 26 15:39:36 GMT 2024","Thu Sep 26 15:39:36 GMT 2024","45","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostsPageParams","Get posts with empty paging params",""
"passed","Thu Sep 26 15:39:36 GMT 2024","Thu Sep 26 15:39:36 GMT 2024","41","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostsPageParams","Get posts with empty paging params",""
"broken","Thu Sep 26 15:39:35 GMT 2024","Thu Sep 26 15:39:35 GMT 2024","50","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","deleteCommentPostNotExist","deleteCommentPostNotExist",""
"passed","Thu Sep 26 15:39:36 GMT 2024","Thu Sep 26 15:39:36 GMT 2024","107","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPosts","Get posts",""
"broken","Thu Sep 26 15:39:36 GMT 2024","Thu Sep 26 15:39:36 GMT 2024","73","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","updateComment","updateComment",""
"passed","Thu Sep 26 15:39:36 GMT 2024","Thu Sep 26 15:39:36 GMT 2024","41","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostsInvalidParamsSize","getPostsInvalidParamsSize",""
