"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 27 15:19:29 GMT 2024","Fri Sep 27 15:19:31 GMT 2024","2118","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPost","Get post",""
"passed","Fri Sep 27 15:19:29 GMT 2024","Fri Sep 27 15:19:31 GMT 2024","2554","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","deletePost","Delete post",""
"passed","Fri Sep 27 15:19:29 GMT 2024","Fri Sep 27 15:19:30 GMT 2024","1415","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","deleteCommentNotExist","deleteCommentNotExist",""
"passed","Fri Sep 27 15:19:25 GMT 2024","Fri Sep 27 15:19:25 GMT 2024","16","ParallelTests","All tests","com.github.aceton41k.unit.UnitTests","com.github.aceton41k.unit.UnitTests","userResponseConstructorTest","userResponseConstructorTest",""
"passed","Fri Sep 27 15:19:31 GMT 2024","Fri Sep 27 15:19:31 GMT 2024","167","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","userInfo","User info",""
"passed","Fri Sep 27 15:19:30 GMT 2024","Fri Sep 27 15:19:30 GMT 2024","411","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostsInvalidParamsPage","getPostsInvalidParamsPage",""
"failed","Fri Sep 27 15:19:25 GMT 2024","Fri Sep 27 15:19:25 GMT 2024","13","ParallelTests","All tests","com.github.aceton41k.unit.UnitTests","com.github.aceton41k.unit.UnitTests","failedTest","Failed test",""
"passed","Fri Sep 27 15:19:29 GMT 2024","Fri Sep 27 15:19:31 GMT 2024","2302","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","addComment","addComment",""
"passed","Fri Sep 27 15:19:25 GMT 2024","Fri Sep 27 15:19:26 GMT 2024","916","ParallelTests","All tests","com.github.aceton41k.unit.UnitTests","com.github.aceton41k.unit.UnitTests","avatarGeneratorTest","avatarGeneratorTest",""
"passed","Fri Sep 27 15:19:25 GMT 2024","Fri Sep 27 15:19:25 GMT 2024","47","ParallelTests","All tests","com.github.aceton41k.unit.UnitTests","com.github.aceton41k.unit.UnitTests","postGeneratorTest","postGeneratorTest",""
"passed","Fri Sep 27 15:19:29 GMT 2024","Fri Sep 27 15:19:29 GMT 2024","395","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getHealth","Actuator health",""
"passed","Fri Sep 27 15:19:30 GMT 2024","Fri Sep 27 15:19:30 GMT 2024","149","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostsInvalidParamsPage2","getPostsInvalidParamsPage2",""
"passed","Fri Sep 27 15:19:31 GMT 2024","Fri Sep 27 15:19:31 GMT 2024","108","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostsPageParams","Get posts with empty paging params",""
"passed","Fri Sep 27 15:19:29 GMT 2024","Fri Sep 27 15:19:31 GMT 2024","2319","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","createPost","Create post",""
"passed","Fri Sep 27 15:19:30 GMT 2024","Fri Sep 27 15:19:32 GMT 2024","1176","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostsParams","Get posts with paging params",""
"passed","Fri Sep 27 15:19:31 GMT 2024","Fri Sep 27 15:19:32 GMT 2024","411","ParallelTests","All tests","com.github.aceton41k.api.AsyncTasksTest","com.github.aceton41k.api.AsyncTasksTest","getAllTasks","getAllTasks",""
"passed","Fri Sep 27 15:19:31 GMT 2024","Fri Sep 27 15:19:31 GMT 2024","89","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostsPageParams","Get posts with empty paging params",""
"passed","Fri Sep 27 15:19:31 GMT 2024","Fri Sep 27 15:19:31 GMT 2024","79","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostsPageParams","Get posts with empty paging params",""
"passed","Fri Sep 27 15:19:30 GMT 2024","Fri Sep 27 15:19:31 GMT 2024","520","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","updateComment","updateComment",""
"passed","Fri Sep 27 15:19:29 GMT 2024","Fri Sep 27 15:19:30 GMT 2024","1392","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","deleteCommentPostNotExist","deleteCommentPostNotExist",""
"passed","Fri Sep 27 15:19:30 GMT 2024","Fri Sep 27 15:19:31 GMT 2024","943","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","updatePost","Update post",""
"passed","Fri Sep 27 15:19:30 GMT 2024","Fri Sep 27 15:19:32 GMT 2024","1863","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPosts","Get posts",""
"passed","Fri Sep 27 15:19:30 GMT 2024","Fri Sep 27 15:19:30 GMT 2024","117","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostUnauthorized","Unauthorized access to get post",""
"skipped","Fri Sep 27 15:19:25 GMT 2024","Fri Sep 27 15:19:25 GMT 2024","18","ParallelTests","All tests","com.github.aceton41k.unit.UnitTests","com.github.aceton41k.unit.UnitTests","skippedTest","Skipped test",""
"passed","Fri Sep 27 15:19:29 GMT 2024","Fri Sep 27 15:19:30 GMT 2024","561","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getExceptionRequest","Get method that throws exception",""
"passed","Fri Sep 27 15:19:29 GMT 2024","Fri Sep 27 15:19:31 GMT 2024","2484","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","deleteComment","deleteComment",""
