"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Sep 16 21:55:24 GMT 2024","Mon Sep 16 21:55:24 GMT 2024","0","Gradle suite","Gradle test","com.github.aceton41k.api.test.UnitTests","com.github.aceton41k.api.test.UnitTests","skippedTest","Skipped test",""
"passed","Mon Sep 16 21:55:23 GMT 2024","Mon Sep 16 21:55:23 GMT 2024","22","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getPostUnauthorized","Unauthorized access to get post",""
"passed","Mon Sep 16 21:55:21 GMT 2024","Mon Sep 16 21:55:22 GMT 2024","928","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","createPost","Create post",""
"passed","Mon Sep 16 21:55:22 GMT 2024","Mon Sep 16 21:55:23 GMT 2024","559","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","deletePost","Delete post",""
"passed","Mon Sep 16 21:55:23 GMT 2024","Mon Sep 16 21:55:23 GMT 2024","36","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getHealth","Actuator health",""
"passed","Mon Sep 16 21:55:23 GMT 2024","Mon Sep 16 21:55:23 GMT 2024","37","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","deletePostNotExist","Delete post not exists",""
"passed","Mon Sep 16 21:55:23 GMT 2024","Mon Sep 16 21:55:23 GMT 2024","60","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getExceptionRequest","Get method that throws exception",""
"passed","Mon Sep 16 21:55:23 GMT 2024","Mon Sep 16 21:55:23 GMT 2024","68","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getPosts","Get posts",""
"passed","Mon Sep 16 21:55:23 GMT 2024","Mon Sep 16 21:55:23 GMT 2024","49","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getPostNotExist","Get post not exists",""
"passed","Mon Sep 16 21:55:23 GMT 2024","Mon Sep 16 21:55:23 GMT 2024","48","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","updatePostNotExist","Update post not exists",""
"passed","Mon Sep 16 21:55:23 GMT 2024","Mon Sep 16 21:55:23 GMT 2024","25","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","deletePostUnauthorized","Unauthorized access to delete post",""
"passed","Mon Sep 16 21:55:23 GMT 2024","Mon Sep 16 21:55:23 GMT 2024","63","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","userInfo","User info",""
"failed","Mon Sep 16 21:55:24 GMT 2024","Mon Sep 16 21:55:24 GMT 2024","1","Gradle suite","Gradle test","com.github.aceton41k.api.test.UnitTests","com.github.aceton41k.api.test.UnitTests","failedTest","Failed test",""
"passed","Mon Sep 16 21:55:23 GMT 2024","Mon Sep 16 21:55:23 GMT 2024","63","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","updatePost","Update post",""
"passed","Mon Sep 16 21:55:23 GMT 2024","Mon Sep 16 21:55:23 GMT 2024","58","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getPost","Get post",""
