"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Sep 18 14:56:55 GMT 2024","Wed Sep 18 14:56:55 GMT 2024","4","Gradle suite","Gradle test","com.github.aceton41k.api.test.UnitTests","com.github.aceton41k.api.test.UnitTests","failedTest","Failed test",""
"passed","Wed Sep 18 14:56:55 GMT 2024","Wed Sep 18 14:56:55 GMT 2024","92","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getPosts","Get posts",""
"passed","Wed Sep 18 14:56:52 GMT 2024","Wed Sep 18 14:56:53 GMT 2024","975","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","createPost","Create post",""
"passed","Wed Sep 18 14:56:54 GMT 2024","Wed Sep 18 14:56:54 GMT 2024","71","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","deletePostNotExist","Delete post not exists",""
"passed","Wed Sep 18 14:56:54 GMT 2024","Wed Sep 18 14:56:54 GMT 2024","64","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getPostNotExist","Get post not exists",""
"passed","Wed Sep 18 14:56:54 GMT 2024","Wed Sep 18 14:56:54 GMT 2024","84","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getPost","Get post",""
"passed","Wed Sep 18 14:56:55 GMT 2024","Wed Sep 18 14:56:55 GMT 2024","48","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","userInfo","User info",""
"passed","Wed Sep 18 14:56:54 GMT 2024","Wed Sep 18 14:56:54 GMT 2024","133","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getExceptionRequest","Get method that throws exception",""
"passed","Wed Sep 18 14:56:54 GMT 2024","Wed Sep 18 14:56:54 GMT 2024","64","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getHealth","Actuator health",""
"skipped","Wed Sep 18 14:56:55 GMT 2024","Wed Sep 18 14:56:55 GMT 2024","0","Gradle suite","Gradle test","com.github.aceton41k.api.test.UnitTests","com.github.aceton41k.api.test.UnitTests","skippedTest","Skipped test",""
"passed","Wed Sep 18 14:56:53 GMT 2024","Wed Sep 18 14:56:54 GMT 2024","496","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","deletePost","Delete post",""
"passed","Wed Sep 18 14:56:55 GMT 2024","Wed Sep 18 14:56:55 GMT 2024","34","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","updatePostNotExist","Update post not exists",""
"passed","Wed Sep 18 14:56:54 GMT 2024","Wed Sep 18 14:56:55 GMT 2024","18","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getPostUnauthorized","Unauthorized access to get post",""
"passed","Wed Sep 18 14:56:54 GMT 2024","Wed Sep 18 14:56:54 GMT 2024","60","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","deletePostUnauthorized","Unauthorized access to delete post",""
"passed","Wed Sep 18 14:56:55 GMT 2024","Wed Sep 18 14:56:55 GMT 2024","73","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","updatePost","Update post",""
