"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 15 08:44:03 GMT 2024","Sun Sep 15 08:44:03 GMT 2024","42","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","updatePostNotExist","Update post not exists",""
"passed","Sun Sep 15 08:44:03 GMT 2024","Sun Sep 15 08:44:03 GMT 2024","82","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getPost","Get post",""
"passed","Sun Sep 15 08:44:01 GMT 2024","Sun Sep 15 08:44:02 GMT 2024","865","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","createPost","Create post",""
"passed","Sun Sep 15 08:44:03 GMT 2024","Sun Sep 15 08:44:03 GMT 2024","100","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","updatePost","Update post",""
"passed","Sun Sep 15 08:44:03 GMT 2024","Sun Sep 15 08:44:03 GMT 2024","101","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getExceptionRequest","Get method that throws exception",""
"passed","Sun Sep 15 08:44:03 GMT 2024","Sun Sep 15 08:44:03 GMT 2024","60","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","userInfo","User info",""
"passed","Sun Sep 15 08:44:03 GMT 2024","Sun Sep 15 08:44:03 GMT 2024","62","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getPostNotExist","Get post not exists",""
"passed","Sun Sep 15 08:44:03 GMT 2024","Sun Sep 15 08:44:03 GMT 2024","47","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","deletePostNotExist","Delete post not exists",""
"passed","Sun Sep 15 08:44:02 GMT 2024","Sun Sep 15 08:44:03 GMT 2024","512","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","deletePost","Delete post",""
