"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 16 08:43:23 GMT 2024","Mon Sep 16 08:43:23 GMT 2024","54","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","deletePostNotExist","Delete post not exists",""
"passed","Mon Sep 16 08:43:24 GMT 2024","Mon Sep 16 08:43:24 GMT 2024","45","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","updatePostNotExist","Update post not exists",""
"passed","Mon Sep 16 08:43:24 GMT 2024","Mon Sep 16 08:43:24 GMT 2024","49","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","userInfo","User info",""
"skipped","Mon Sep 16 08:43:24 GMT 2024","Mon Sep 16 08:43:24 GMT 2024","1","Gradle suite","Gradle test","com.github.aceton41k.api.test.UnitTests","com.github.aceton41k.api.test.UnitTests","skippedTest","Skipped test",""
"passed","Mon Sep 16 08:43:23 GMT 2024","Mon Sep 16 08:43:23 GMT 2024","44","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","deletePostUnauthorized","Unauthorized access to delete post",""
"passed","Mon Sep 16 08:43:23 GMT 2024","Mon Sep 16 08:43:24 GMT 2024","84","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","updatePost","Update post",""
"passed","Mon Sep 16 08:43:21 GMT 2024","Mon Sep 16 08:43:22 GMT 2024","1028","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","createPost","Create post",""
"passed","Mon Sep 16 08:43:23 GMT 2024","Mon Sep 16 08:43:23 GMT 2024","80","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getPostNotExist","Get post not exists",""
"passed","Mon Sep 16 08:43:23 GMT 2024","Mon Sep 16 08:43:23 GMT 2024","97","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getPosts","Get posts",""
"passed","Mon Sep 16 08:43:22 GMT 2024","Mon Sep 16 08:43:23 GMT 2024","563","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","deletePost","Delete post",""
"passed","Mon Sep 16 08:43:23 GMT 2024","Mon Sep 16 08:43:23 GMT 2024","47","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getPostUnauthorized","Unauthorized access to get post",""
"passed","Mon Sep 16 08:43:23 GMT 2024","Mon Sep 16 08:43:23 GMT 2024","74","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getPost","Get post",""
"passed","Mon Sep 16 08:43:23 GMT 2024","Mon Sep 16 08:43:23 GMT 2024","81","Gradle suite","Gradle test","com.github.aceton41k.api.test.AppTests","com.github.aceton41k.api.test.AppTests","getExceptionRequest","Get method that throws exception",""
"failed","Mon Sep 16 08:43:24 GMT 2024","Mon Sep 16 08:43:24 GMT 2024","2","Gradle suite","Gradle test","com.github.aceton41k.api.test.UnitTests","com.github.aceton41k.api.test.UnitTests","failedTest","Failed test",""
