"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 28 18:23:08 GMT 2024","Mon Oct 28 18:23:08 GMT 2024","91","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostsPageParams","Get posts with empty paging params",""
"passed","Mon Oct 28 18:23:08 GMT 2024","Mon Oct 28 18:23:19 GMT 2024","10328","ParallelTests","All tests","com.github.aceton41k.api.AsyncTasksTest","com.github.aceton41k.api.AsyncTasksTest","createTask","Create task",""
"passed","Mon Oct 28 18:23:07 GMT 2024","Mon Oct 28 18:23:07 GMT 2024","78","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostsInvalidParamsSize","getPostsInvalidParamsSize",""
"passed","Mon Oct 28 18:23:07 GMT 2024","Mon Oct 28 18:23:08 GMT 2024","1180","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostsParams","Get posts with paging params",""
"passed","Mon Oct 28 18:23:06 GMT 2024","Mon Oct 28 18:23:08 GMT 2024","1853","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPosts","Get posts",""
"passed","Mon Oct 28 18:23:06 GMT 2024","Mon Oct 28 18:23:07 GMT 2024","143","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostUnauthorized","Unauthorized access to get post",""
"passed","Mon Oct 28 18:23:08 GMT 2024","Mon Oct 28 18:23:08 GMT 2024","75","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostsPageParams","Get posts with empty paging params",""
"passed","Mon Oct 28 18:23:07 GMT 2024","Mon Oct 28 18:23:07 GMT 2024","473","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostsInvalidParamsPage","getPostsInvalidParamsPage",""
"passed","Mon Oct 28 18:23:06 GMT 2024","Mon Oct 28 18:23:06 GMT 2024","525","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getExceptionRequest","Get method that throws exception",""
"passed","Mon Oct 28 18:23:07 GMT 2024","Mon Oct 28 18:23:07 GMT 2024","252","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostsPageParams","Get posts with empty paging params",""
"passed","Mon Oct 28 18:23:02 GMT 2024","Mon Oct 28 18:23:02 GMT 2024","22","ParallelTests","All tests","com.github.aceton41k.unit.UnitTests","com.github.aceton41k.unit.UnitTests","postGeneratorTest","postGeneratorTest",""
"passed","Mon Oct 28 18:23:08 GMT 2024","Mon Oct 28 18:23:08 GMT 2024","87","ParallelTests","All tests","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","updatePostNotExist","Update post not exists",""
