"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 26 16:17:03 GMT 2024","Thu Sep 26 16:17:04 GMT 2024","1218","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","addComment","addComment",""
"passed","Thu Sep 26 16:17:06 GMT 2024","Thu Sep 26 16:17:06 GMT 2024","29","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostsInvalidParamsSize","getPostsInvalidParamsSize",""
"passed","Thu Sep 26 16:17:05 GMT 2024","Thu Sep 26 16:17:05 GMT 2024","45","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","deleteCommentPostNotExist","deleteCommentPostNotExist",""
"passed","Thu Sep 26 16:17:05 GMT 2024","Thu Sep 26 16:17:05 GMT 2024","46","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","deletePostNotExist","Delete post not exists",""
"passed","Thu Sep 26 16:17:06 GMT 2024","Thu Sep 26 16:17:06 GMT 2024","25","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostUnauthorized","Unauthorized access to get post",""
"passed","Thu Sep 26 16:17:06 GMT 2024","Thu Sep 26 16:17:06 GMT 2024","81","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPosts","Get posts",""
"passed","Thu Sep 26 16:17:05 GMT 2024","Thu Sep 26 16:17:06 GMT 2024","54","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getHealth","Actuator health",""
"passed","Thu Sep 26 16:17:06 GMT 2024","Thu Sep 26 16:17:06 GMT 2024","77","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPost","Get post",""
"passed","Thu Sep 26 16:17:06 GMT 2024","Thu Sep 26 16:17:06 GMT 2024","32","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostNotExist","Get post not exists",""
"passed","Thu Sep 26 16:17:06 GMT 2024","Thu Sep 26 16:17:06 GMT 2024","38","Gradle suite","Gradle test","com.github.aceton41k.api.AppTests","com.github.aceton41k.api.AppTests","getPostsPageParams","Get posts with empty paging params",""
